DHSID,water_transport_count,ground_transport_count,air_transport_count,all_transport_count
MR202000000609,0.0,0.0,0.0,0.0
MR202000000610,0.0,0.0,0.0,0.0
MR202000000611,0.0,0.0,0.0,0.0
MR202000000612,0.0,0.0,0.0,0.0
MR202000000613,0.0,0.0,0.0,0.0
MR202000000614,0.0,0.0,0.0,0.0
MR202000000615,0.0,0.0,0.0,0.0
MR202000000616,0.0,0.0,0.0,0.0
MR202000000617,0.0,0.0,0.0,0.0
MR202000000618,0.0,0.0,0.0,0.0
MR202000000619,0.0,0.0,0.0,0.0
MR202000000620,0.0,0.0,0.0,0.0
MR202000000621,0.0,0.0,0.0,0.0
MR202000000622,0.0,0.0,0.0,0.0
MR202000000623,0.0,0.0,0.0,0.0
MR202000000624,0.0,0.0,0.0,0.0
MR202000000625,0.0,0.0,0.0,0.0
MR202000000626,0.0,0.0,0.0,0.0
MR202000000627,1.0,0.0,0.0,1.0
MR202000000628,0.0,0.0,0.0,0.0
MR202000000629,0.0,0.0,0.0,0.0
MR202000000630,0.0,0.0,0.0,0.0
MR202000000631,0.0,0.0,0.0,0.0
MR202000000632,0.0,0.0,0.0,0.0
MR202000000633,0.0,0.0,0.0,0.0
MR202000000634,3.0,1.0,0.0,4.0
MR202000000635,3.0,3.0,0.0,6.0
MR202000000636,2.0,1.0,0.0,3.0
MR202000000637,2.0,1.0,0.0,3.0
MR202000000638,3.0,3.0,0.0,6.0
MR202000000639,3.0,3.0,0.0,6.0
MR202000000640,3.0,3.0,0.0,6.0
MR202000000641,3.0,3.0,0.0,6.0
MR202000000642,3.0,3.0,0.0,6.0
MR202000000643,3.0,3.0,0.0,6.0
MR202000000644,0.0,0.0,0.0,0.0
MR202000000645,3.0,3.0,0.0,6.0
MR202000000646,0.0,0.0,0.0,0.0
MR202000000647,0.0,0.0,0.0,0.0
MR202000000648,0.0,0.0,0.0,0.0
MR202000000649,0.0,0.0,0.0,0.0
MR202000000650,0.0,0.0,0.0,0.0
MR202000000651,0.0,0.0,0.0,0.0
MR202000000652,0.0,0.0,0.0,0.0
MR202000000653,0.0,0.0,0.0,0.0
MR202000000654,0.0,0.0,0.0,0.0
MR202000000655,0.0,0.0,0.0,0.0
MR202000000656,0.0,0.0,0.0,0.0
MR202000000657,0.0,0.0,0.0,0.0
MR202000000658,0.0,0.0,0.0,0.0
MR202000000659,0.0,0.0,0.0,0.0
MR202000000660,0.0,0.0,0.0,0.0
MR202000000661,0.0,0.0,0.0,0.0
MR202000000662,0.0,0.0,0.0,0.0
MR202000000663,0.0,0.0,0.0,0.0
MR202000000664,0.0,0.0,4.0,4.0
MR202000000665,0.0,0.0,0.0,0.0
MR202000000666,0.0,0.0,4.0,4.0
MR202000000667,0.0,4.0,5.0,9.0
MR202000000668,0.0,4.0,5.0,9.0
MR202000000669,0.0,4.0,2.0,6.0
MR202000000670,0.0,2.0,5.0,7.0
MR202000000671,0.0,1.0,4.0,5.0
MR202000000672,0.0,0.0,0.0,0.0
MR202000000673,0.0,4.0,2.0,6.0
MR202000000674,0.0,3.0,2.0,5.0
MR202000000675,0.0,4.0,2.0,6.0
MR202000000676,0.0,4.0,2.0,6.0
MR202000000677,0.0,4.0,3.0,7.0
MR202000000678,0.0,0.0,2.0,2.0
MR202000000679,0.0,4.0,4.0,8.0
MR202000000680,0.0,4.0,2.0,6.0
MR202000000681,0.0,0.0,0.0,0.0
MR202000000682,0.0,4.0,4.0,8.0
MR202000000683,0.0,0.0,0.0,0.0
MR202000000684,0.0,0.0,0.0,0.0
MR202000000685,0.0,4.0,1.0,5.0
MR202000000686,0.0,4.0,2.0,6.0
MR202000000687,0.0,4.0,5.0,9.0
MR202000000688,0.0,4.0,2.0,6.0
MR202000000689,0.0,4.0,3.0,7.0
MR202000000690,0.0,4.0,4.0,8.0
MR202000000691,0.0,0.0,0.0,0.0
MR202000000692,0.0,0.0,0.0,0.0
MR202000000693,0.0,0.0,0.0,0.0
MR202000000694,0.0,0.0,0.0,0.0
MR202000000695,0.0,0.0,0.0,0.0
MR202000000696,0.0,0.0,0.0,0.0
MR202000000697,0.0,0.0,0.0,0.0
MR202000000698,0.0,0.0,0.0,0.0
MR202000000699,0.0,4.0,2.0,6.0
MR202000000700,0.0,0.0,0.0,0.0
MR202000000701,0.0,0.0,0.0,0.0
MR202000000702,0.0,0.0,0.0,0.0
MR202000000703,0.0,0.0,0.0,0.0
MR202000000704,0.0,0.0,0.0,0.0
MR202000000705,0.0,0.0,0.0,0.0
MR202000000706,0.0,0.0,0.0,0.0
MR202000000707,0.0,0.0,0.0,0.0
MR202000000708,0.0,0.0,0.0,0.0
MR202000000709,0.0,1.0,0.0,1.0
MR202000000710,0.0,1.0,0.0,1.0
MR202000000711,0.0,0.0,0.0,0.0
MR202000000712,0.0,0.0,0.0,0.0
MR202000000713,0.0,0.0,0.0,0.0
MR202000000714,0.0,0.0,0.0,0.0
MR202000000715,0.0,0.0,0.0,0.0
MR202000000716,0.0,0.0,0.0,0.0
MR202000000717,0.0,0.0,0.0,0.0
MR202000000718,0.0,0.0,1.0,1.0
MR202000000719,0.0,0.0,0.0,0.0
MR202000000720,0.0,0.0,1.0,1.0
MR202000000721,0.0,0.0,2.0,2.0
MR202000000722,0.0,0.0,1.0,1.0
MR202000000723,0.0,0.0,1.0,1.0
MR202000000724,0.0,0.0,3.0,3.0
MR202000000725,0.0,0.0,3.0,3.0
MR202000000726,0.0,0.0,2.0,2.0
MR202000000727,0.0,1.0,2.0,3.0
MR202000000728,0.0,1.0,2.0,3.0
MR202000000729,0.0,0.0,2.0,2.0
MR202000000730,0.0,1.0,2.0,3.0
MR202000000731,0.0,0.0,2.0,2.0
MR202000000732,0.0,0.0,2.0,2.0
MR202000000733,0.0,0.0,2.0,2.0
MR202000000734,0.0,1.0,2.0,3.0
MR202000000735,0.0,0.0,3.0,3.0
MR202000000736,0.0,1.0,2.0,3.0
MR202000000737,0.0,0.0,3.0,3.0
MR202000000738,0.0,0.0,3.0,3.0
MR202000000739,0.0,1.0,2.0,3.0
MR202000000740,0.0,1.0,2.0,3.0
MR202000000741,0.0,0.0,1.0,1.0
MR202000000742,0.0,0.0,0.0,0.0
MR202000000743,0.0,1.0,2.0,3.0
MR202000000744,0.0,1.0,0.0,1.0
MR202000000745,0.0,1.0,0.0,1.0
MR202000000746,0.0,1.0,0.0,1.0
MR202000000747,0.0,0.0,0.0,0.0
MR202000000748,0.0,0.0,0.0,0.0
MR202000000749,0.0,1.0,0.0,1.0
MR202000000750,0.0,0.0,0.0,0.0
MR202000000751,0.0,0.0,0.0,0.0
MR202000000752,0.0,1.0,0.0,1.0
MR202000000753,0.0,1.0,0.0,1.0
MR202000000754,0.0,1.0,2.0,3.0
MR202000000755,0.0,1.0,0.0,1.0
MR202000000756,0.0,1.0,2.0,3.0
MR202000000757,0.0,1.0,1.0,2.0
MR202000000758,0.0,1.0,0.0,1.0
MR202000000759,0.0,1.0,1.0,2.0
MR202000000760,0.0,0.0,2.0,2.0
MR202000000761,0.0,0.0,2.0,2.0
MR202000000762,0.0,1.0,2.0,3.0
MR202000000763,0.0,1.0,2.0,3.0
MR202000000764,0.0,1.0,2.0,3.0
MR202000000765,0.0,0.0,3.0,3.0
MR202000000766,0.0,0.0,2.0,2.0
MR202000000767,0.0,0.0,3.0,3.0
MR202000000768,0.0,0.0,2.0,2.0
MR202000000769,0.0,1.0,2.0,3.0
MR202000000770,0.0,1.0,2.0,3.0
MR202000000771,0.0,0.0,1.0,1.0
MR202000000772,0.0,0.0,3.0,3.0
MR202000000773,0.0,0.0,3.0,3.0
MR202000000774,0.0,0.0,1.0,1.0
MR202000000775,0.0,0.0,3.0,3.0
MR202000000776,0.0,0.0,3.0,3.0
MR202000000777,0.0,0.0,3.0,3.0
MR202000000778,0.0,0.0,3.0,3.0
MR202000000779,0.0,0.0,2.0,2.0
MR202000000780,0.0,0.0,2.0,2.0
MR202000000781,0.0,0.0,0.0,0.0
MR202000000782,0.0,0.0,0.0,0.0
MR202000000783,0.0,0.0,0.0,0.0
MR202000000784,0.0,0.0,0.0,0.0
MR202000000785,0.0,0.0,0.0,0.0
MR202000000786,0.0,0.0,0.0,0.0
MR202000000787,0.0,0.0,0.0,0.0
MR202000000788,0.0,0.0,0.0,0.0
MR202000000789,0.0,0.0,0.0,0.0
MR202000000790,0.0,1.0,0.0,1.0
MR202000000791,0.0,1.0,0.0,1.0
MR202000000792,0.0,1.0,0.0,1.0
MR202000000793,0.0,0.0,0.0,0.0
MR202000000794,0.0,0.0,0.0,0.0
MR202000000795,0.0,0.0,0.0,0.0
MR202000000796,0.0,0.0,0.0,0.0
MR202000000797,0.0,0.0,0.0,0.0
MR202000000798,0.0,0.0,0.0,0.0
MR202000000800,0.0,0.0,0.0,0.0
MR202000000801,0.0,0.0,0.0,0.0
MR202000000802,0.0,0.0,1.0,1.0
MR202000000803,0.0,0.0,0.0,0.0
MR202000000804,0.0,0.0,0.0,0.0
MR202000000805,0.0,0.0,0.0,0.0
MR202000000806,0.0,0.0,0.0,0.0
MR202000000807,0.0,0.0,0.0,0.0
MR202000000808,0.0,0.0,0.0,0.0
MR202000000809,0.0,0.0,0.0,0.0
MR202000000810,0.0,0.0,0.0,0.0
MR202000000811,0.0,0.0,0.0,0.0
MR202000000812,0.0,0.0,0.0,0.0
MR202000000813,0.0,0.0,0.0,0.0
MR202000000814,0.0,0.0,0.0,0.0
MR202000000815,0.0,0.0,0.0,0.0
MR202000000816,0.0,0.0,0.0,0.0
MR202000000817,0.0,0.0,0.0,0.0
MR202000000818,0.0,0.0,0.0,0.0
MR202000000819,0.0,0.0,0.0,0.0
MR202000000820,0.0,0.0,0.0,0.0
MR202000000821,0.0,0.0,0.0,0.0
MR202000000822,0.0,0.0,0.0,0.0
MR202000000823,0.0,0.0,0.0,0.0
MR202000000824,0.0,0.0,0.0,0.0
MR202000000825,0.0,0.0,0.0,0.0
MR202000000826,0.0,0.0,0.0,0.0
MR202000000827,0.0,0.0,0.0,0.0
MR202000000828,0.0,0.0,0.0,0.0
MR202000000829,0.0,0.0,0.0,0.0
MR202000000830,0.0,2.0,0.0,2.0
MR202000000831,0.0,2.0,2.0,4.0
MR202000000832,0.0,2.0,2.0,4.0
MR202000000833,0.0,2.0,2.0,4.0
MR202000000834,0.0,2.0,2.0,4.0
MR202000000835,0.0,2.0,0.0,2.0
MR202000000836,0.0,2.0,2.0,4.0
MR202000000837,0.0,1.0,0.0,1.0
MR202000000838,0.0,2.0,2.0,4.0
MR202000000839,0.0,2.0,2.0,4.0
MR202000000840,0.0,2.0,2.0,4.0
MR202000000841,0.0,2.0,0.0,2.0
MR202000000842,0.0,2.0,0.0,2.0
MR202000000843,0.0,2.0,2.0,4.0
MR202000000844,0.0,0.0,0.0,0.0
MR202000000845,0.0,0.0,0.0,0.0
MR202000000846,0.0,0.0,0.0,0.0
MR202000000847,0.0,0.0,0.0,0.0
MR202000000848,0.0,0.0,0.0,0.0
MR202000000849,0.0,0.0,0.0,0.0
MR202000000850,0.0,0.0,0.0,0.0
MR202000000851,0.0,0.0,0.0,0.0
MR202000000852,0.0,2.0,0.0,2.0
MR202000000853,0.0,0.0,0.0,0.0
MR202000000854,0.0,0.0,0.0,0.0
MR202000000855,0.0,1.0,0.0,1.0
MR202000000856,0.0,0.0,0.0,0.0
MR202000000857,0.0,0.0,0.0,0.0
MR202000000858,0.0,0.0,0.0,0.0
MR202000000859,0.0,0.0,0.0,0.0
MR202000000860,0.0,0.0,0.0,0.0
MR202000000861,0.0,0.0,0.0,0.0
MR202000000862,0.0,0.0,0.0,0.0
MR202000000863,0.0,0.0,0.0,0.0
MR202000000865,0.0,0.0,0.0,0.0
MR202000000866,0.0,0.0,0.0,0.0
MR202000000867,0.0,0.0,0.0,0.0
MR202000000868,0.0,0.0,0.0,0.0
MR202000000869,0.0,0.0,0.0,0.0
MR202000000870,0.0,0.0,0.0,0.0
MR202000000871,0.0,0.0,0.0,0.0
MR202000000872,0.0,0.0,0.0,0.0
MR202000000873,0.0,0.0,0.0,0.0
MR202000000874,0.0,0.0,0.0,0.0
MR202000000875,0.0,0.0,0.0,0.0
MR202000000876,0.0,0.0,0.0,0.0
MR202000000877,0.0,0.0,0.0,0.0
MR202000000878,0.0,0.0,0.0,0.0
MR202000000879,0.0,0.0,0.0,0.0
MR202000000880,0.0,0.0,0.0,0.0
MR202000000881,0.0,0.0,0.0,0.0
MR202000000882,0.0,0.0,0.0,0.0
MR202000000883,0.0,0.0,0.0,0.0
MR202000000884,0.0,0.0,0.0,0.0
MR202000000885,0.0,0.0,0.0,0.0
MR202000000886,0.0,0.0,0.0,0.0
MR202000000887,0.0,0.0,0.0,0.0
MR202000000888,0.0,0.0,0.0,0.0
MR202000000889,0.0,0.0,0.0,0.0
MR202000000890,0.0,0.0,0.0,0.0
MR202000000891,0.0,0.0,0.0,0.0
MR202000000892,0.0,0.0,0.0,0.0
MR202000000893,0.0,0.0,0.0,0.0
MR202000000894,0.0,0.0,0.0,0.0
MR202000000895,0.0,0.0,0.0,0.0
MR202000000896,0.0,0.0,0.0,0.0
MR202000000897,0.0,0.0,0.0,0.0
MR202000000898,0.0,0.0,0.0,0.0
MR202000000899,0.0,0.0,1.0,1.0
MR202000000900,0.0,0.0,1.0,1.0
MR202000000901,0.0,0.0,1.0,1.0
MR202000000902,0.0,0.0,2.0,2.0
MR202000000903,0.0,0.0,2.0,2.0
MR202000000904,0.0,0.0,0.0,0.0
MR202000000905,0.0,0.0,1.0,1.0
MR202000000906,0.0,0.0,0.0,0.0
MR202000000907,0.0,0.0,0.0,0.0
MR202000000908,0.0,0.0,0.0,0.0
MR202000000909,0.0,0.0,0.0,0.0
MR202000000910,0.0,0.0,0.0,0.0
MR202000000911,0.0,0.0,0.0,0.0
MR202000000912,0.0,0.0,0.0,0.0
MR202000000913,0.0,0.0,0.0,0.0
MR202000000914,0.0,0.0,0.0,0.0
MR202000000915,0.0,0.0,0.0,0.0
MR202000000916,0.0,0.0,0.0,0.0
MR202000000917,0.0,0.0,0.0,0.0
MR202000000918,0.0,0.0,0.0,0.0
MR202000000919,0.0,0.0,0.0,0.0
MR202000000920,0.0,0.0,0.0,0.0
MR202000000921,0.0,0.0,0.0,0.0
MR202000000922,0.0,0.0,0.0,0.0
MR202000000923,0.0,0.0,0.0,0.0
MR202000000924,0.0,0.0,0.0,0.0
MR202000000925,0.0,0.0,0.0,0.0
MR202000000926,0.0,0.0,0.0,0.0
MR202000000927,0.0,0.0,0.0,0.0
MR202000000928,0.0,0.0,0.0,0.0
MR202000000931,0.0,0.0,0.0,0.0
MR202000000932,0.0,0.0,0.0,0.0
MR202000000933,0.0,0.0,0.0,0.0
MR202000000934,0.0,0.0,0.0,0.0
MR202000000935,0.0,0.0,0.0,0.0
MR202000000936,0.0,0.0,0.0,0.0
MR202000000939,0.0,0.0,0.0,0.0
MR202000000940,0.0,0.0,0.0,0.0
MR202000000941,0.0,0.0,0.0,0.0
MR202000000942,0.0,0.0,0.0,0.0
MR202000000943,0.0,0.0,0.0,0.0
MR202000000944,0.0,0.0,0.0,0.0
MR202000000945,0.0,0.0,0.0,0.0
MR202000000947,0.0,0.0,0.0,0.0
MR202000000949,0.0,0.0,0.0,0.0
MR202000000950,0.0,0.0,0.0,0.0
MR202000000951,0.0,0.0,0.0,0.0
MR202000000952,0.0,0.0,0.0,0.0
MR202000000953,0.0,0.0,0.0,0.0
MR202000000954,0.0,0.0,0.0,0.0
MR202000000955,0.0,0.0,0.0,0.0
MR202000000956,0.0,0.0,0.0,0.0
MR202000000957,0.0,0.0,0.0,0.0
MR202000000958,0.0,0.0,0.0,0.0
MR202000000959,0.0,0.0,0.0,0.0
MR202000000960,0.0,0.0,0.0,0.0
MR202000000961,0.0,0.0,0.0,0.0
MR202000000962,0.0,0.0,2.0,2.0
MR202000000963,0.0,0.0,2.0,2.0
MR202000000964,0.0,0.0,0.0,0.0
MR202000000965,0.0,0.0,2.0,2.0
MR202000000966,0.0,0.0,0.0,0.0
MR202000000967,0.0,1.0,2.0,3.0
MR202000000968,0.0,0.0,0.0,0.0
MR202000000969,0.0,0.0,0.0,0.0
MR202000000970,0.0,0.0,3.0,3.0
MR202000000971,0.0,0.0,3.0,3.0
MR202000000972,0.0,0.0,0.0,0.0
MR202000000973,0.0,0.0,3.0,3.0
MR202000000974,0.0,0.0,0.0,0.0
MR202000000975,0.0,0.0,2.0,2.0
MR202000000976,0.0,0.0,3.0,3.0
MR202000000977,0.0,0.0,2.0,2.0
MR202000000978,0.0,0.0,3.0,3.0
MR202000000979,0.0,0.0,2.0,2.0
MR202000000980,0.0,0.0,1.0,1.0
MR202000000981,0.0,0.0,0.0,0.0
MR202000000982,0.0,0.0,1.0,1.0
MR202000000983,0.0,0.0,0.0,0.0
MR202000000984,0.0,0.0,2.0,2.0
MR202000000985,0.0,0.0,1.0,1.0
MR202000000986,0.0,0.0,3.0,3.0
MR202000000987,0.0,0.0,1.0,1.0
MR202000000988,0.0,0.0,1.0,1.0
MR202000000989,0.0,0.0,0.0,0.0
MR202000000990,0.0,0.0,1.0,1.0
MR202000000991,0.0,0.0,1.0,1.0
MR202000000992,0.0,0.0,1.0,1.0
MR202000000993,0.0,0.0,1.0,1.0
MR202000000994,0.0,0.0,2.0,2.0
MR202000000995,0.0,0.0,1.0,1.0
MR202000000996,0.0,0.0,3.0,3.0
MR202000000997,0.0,0.0,3.0,3.0
MR202000000998,0.0,0.0,3.0,3.0
MR202000000999,0.0,0.0,1.0,1.0
MR202000001000,0.0,0.0,3.0,3.0
MR202000001001,0.0,0.0,3.0,3.0
MR202000001002,0.0,0.0,0.0,0.0
MR202000001003,0.0,0.0,2.0,2.0
MR202000001004,0.0,0.0,2.0,2.0
MR202000001005,0.0,0.0,0.0,0.0
MR202000001006,0.0,0.0,0.0,0.0
MR202000001007,0.0,0.0,2.0,2.0
MR202000001008,0.0,0.0,2.0,2.0
MR202000001009,0.0,0.0,2.0,2.0
MR202000001010,0.0,0.0,2.0,2.0
MR202000001011,0.0,0.0,2.0,2.0
MR202000001012,0.0,0.0,0.0,0.0
MR202000001013,0.0,0.0,0.0,0.0
MR202000001014,0.0,0.0,2.0,2.0
MR202000001015,0.0,0.0,2.0,2.0
MR202000001016,0.0,0.0,0.0,0.0
MR202000001017,0.0,0.0,2.0,2.0
MR202000001018,0.0,0.0,2.0,2.0
MR202000001019,0.0,0.0,2.0,2.0
MR202000001020,0.0,0.0,0.0,0.0
MR202000001021,0.0,0.0,0.0,0.0
MR202000001022,0.0,0.0,0.0,0.0
MR202000001023,0.0,0.0,0.0,0.0
MR202000001024,0.0,0.0,0.0,0.0
MR202000001025,0.0,0.0,0.0,0.0
MR202000001026,0.0,0.0,0.0,0.0
MR202000001027,0.0,0.0,0.0,0.0
MR202000001028,0.0,0.0,0.0,0.0
MR202000001029,0.0,0.0,0.0,0.0
MR202000001031,0.0,8.0,1.0,9.0
MR202000001032,0.0,7.0,1.0,8.0
MR202000001033,0.0,9.0,5.0,14.0
MR202000001034,0.0,5.0,1.0,6.0
MR202000001035,0.0,7.0,1.0,8.0
MR202000001036,0.0,8.0,1.0,9.0
MR202000001037,0.0,6.0,0.0,6.0
MR202000001038,0.0,4.0,0.0,4.0
MR202000001039,0.0,5.0,1.0,6.0
MR202000001040,0.0,7.0,1.0,8.0
MR202000001041,0.0,6.0,0.0,6.0
MR202000001042,0.0,8.0,1.0,9.0
MR202000001043,0.0,7.0,7.0,14.0
MR202000001044,0.0,7.0,5.0,12.0
MR202000001045,0.0,4.0,1.0,5.0
MR202000001046,0.0,8.0,7.0,15.0
MR202000001047,0.0,7.0,7.0,14.0
MR202000001048,0.0,4.0,1.0,5.0
MR202000001049,0.0,8.0,7.0,15.0
MR202000001050,0.0,7.0,7.0,14.0
MR202000001051,0.0,6.0,4.0,10.0
MR202000001052,0.0,6.0,1.0,7.0
MR202000001053,0.0,2.0,1.0,3.0
MR202000001054,0.0,3.0,1.0,4.0
MR202000001055,0.0,24.0,1.0,25.0
MR202000001056,0.0,20.0,3.0,23.0
MR202000001057,0.0,24.0,1.0,25.0
MR202000001058,0.0,20.0,1.0,21.0
MR202000001059,0.0,22.0,1.0,23.0
MR202000001060,0.0,27.0,1.0,28.0
MR202000001061,0.0,20.0,1.0,21.0
MR202000001062,0.0,10.0,1.0,11.0
MR202000001063,0.0,12.0,0.0,12.0
MR202000001064,0.0,6.0,0.0,6.0
MR202000001065,0.0,12.0,0.0,12.0
MR202000001066,0.0,7.0,0.0,7.0
MR202000001067,0.0,4.0,1.0,5.0
MR202000001068,0.0,3.0,1.0,4.0
MR202000001069,0.0,7.0,1.0,8.0
MR202000001070,0.0,6.0,1.0,7.0
MR202000001071,0.0,4.0,1.0,5.0
MR202000001072,0.0,6.0,0.0,6.0
MR202000001073,0.0,2.0,0.0,2.0
MR202000001074,0.0,1.0,0.0,1.0
MR202000001075,0.0,0.0,0.0,0.0
MR202000001076,0.0,2.0,0.0,2.0
MR202000001077,0.0,0.0,0.0,0.0
MR202000001078,0.0,0.0,0.0,0.0
MR202000001079,0.0,2.0,0.0,2.0
MR202000001080,0.0,2.0,0.0,2.0
MR202000001081,0.0,2.0,0.0,2.0
MR202000001082,0.0,2.0,0.0,2.0
MR202000001083,0.0,2.0,0.0,2.0
MR202000001084,0.0,2.0,0.0,2.0
MR202000001085,0.0,20.0,0.0,20.0
MR202000001086,0.0,11.0,0.0,11.0
MR202000001087,0.0,20.0,0.0,20.0
MR202000001088,0.0,13.0,0.0,13.0
MR202000001089,0.0,12.0,0.0,12.0
MR202000001090,0.0,12.0,0.0,12.0
MR202000001091,0.0,17.0,0.0,17.0
MR202000001092,0.0,22.0,0.0,22.0
MR202000001093,0.0,20.0,0.0,20.0
MR202000001094,0.0,15.0,0.0,15.0
MR202000001095,0.0,17.0,0.0,17.0
MR202000001096,0.0,12.0,0.0,12.0
MR202000001097,0.0,16.0,0.0,16.0
MR202000001098,0.0,17.0,0.0,17.0
MR202000001099,0.0,7.0,0.0,7.0
MR202000001100,0.0,12.0,0.0,12.0
MR202000001101,0.0,15.0,0.0,15.0
MR202000001102,0.0,14.0,0.0,14.0
MR202000001103,0.0,9.0,0.0,9.0
MR202000001104,0.0,10.0,0.0,10.0
MR202000001105,0.0,8.0,0.0,8.0
MR202000001106,0.0,3.0,0.0,3.0
MR202000001107,0.0,11.0,0.0,11.0
MR202000001108,0.0,9.0,0.0,9.0
MR202000001109,0.0,8.0,0.0,8.0
MR202000001110,0.0,7.0,0.0,7.0
MR202000001111,0.0,5.0,0.0,5.0
MR202000001112,0.0,10.0,0.0,10.0
MR202000001113,0.0,16.0,0.0,16.0
MR202000001114,0.0,9.0,0.0,9.0
MR202000001115,0.0,8.0,0.0,8.0
MR202000001116,0.0,0.0,0.0,0.0
MR202000001117,0.0,15.0,0.0,15.0
MR202000001118,0.0,29.0,1.0,30.0
MR202000001119,0.0,26.0,0.0,26.0
MR202000001120,0.0,29.0,0.0,29.0
MR202000001121,0.0,8.0,0.0,8.0
MR202000001122,0.0,29.0,1.0,30.0
MR202000001123,0.0,7.0,0.0,7.0
MR202000001124,0.0,16.0,0.0,16.0
MR202000001125,0.0,30.0,0.0,30.0
MR202000001126,0.0,20.0,0.0,20.0
MR202000001127,0.0,12.0,0.0,12.0
MR202000001128,0.0,20.0,0.0,20.0
MR202000001129,0.0,26.0,0.0,26.0
MR202000001130,0.0,27.0,1.0,28.0
MR202000001131,0.0,8.0,0.0,8.0
MR202000001132,0.0,1.0,0.0,1.0
MR202000001133,0.0,7.0,0.0,7.0
MR202000001134,0.0,6.0,0.0,6.0
MR202000001135,0.0,9.0,0.0,9.0
MR202000001136,0.0,7.0,0.0,7.0
MR202000001137,0.0,7.0,0.0,7.0
MR202000001138,0.0,3.0,0.0,3.0
MR202000001139,0.0,15.0,0.0,15.0
MR202000001140,0.0,18.0,0.0,18.0
MR202000001141,0.0,15.0,0.0,15.0
MR202000001142,0.0,17.0,0.0,17.0
MR202000001143,0.0,19.0,0.0,19.0
MR202000001144,0.0,19.0,0.0,19.0
MR202000001145,0.0,5.0,2.0,7.0
MR202000001146,0.0,5.0,2.0,7.0
MR202000001147,0.0,4.0,1.0,5.0
MR202000001148,0.0,4.0,1.0,5.0
MR202000001149,0.0,5.0,2.0,7.0
MR202000001150,0.0,5.0,1.0,6.0
MR202000001151,0.0,3.0,6.0,9.0
MR202000001152,0.0,2.0,1.0,3.0
MR202000001153,0.0,5.0,7.0,12.0
MR202000001154,0.0,11.0,1.0,12.0
MR202000001155,0.0,7.0,7.0,14.0
MR202000001156,0.0,11.0,1.0,12.0
MR202000001157,0.0,5.0,7.0,12.0
MR202000001158,0.0,5.0,7.0,12.0
MR202000001159,0.0,6.0,7.0,13.0
MR202000001160,0.0,10.0,7.0,17.0
MR202000001161,0.0,6.0,1.0,7.0
MR202000001162,0.0,6.0,1.0,7.0
MR202000001163,0.0,2.0,1.0,3.0
MR202000001164,0.0,2.0,1.0,3.0
MR202000001165,0.0,4.0,1.0,5.0
MR202000001166,0.0,4.0,1.0,5.0
MR202000001167,0.0,8.0,1.0,9.0
MR202000001168,0.0,7.0,1.0,8.0
MR202000001169,0.0,6.0,7.0,13.0
MR202000001170,0.0,4.0,1.0,5.0
MR202000001171,0.0,2.0,7.0,9.0
MR202000001172,0.0,4.0,7.0,11.0
MR202000001173,0.0,6.0,4.0,10.0
MR202000001174,0.0,3.0,7.0,10.0
MR202000001175,0.0,1.0,0.0,1.0
MR202000001176,0.0,1.0,0.0,1.0
MR202000001177,0.0,1.0,0.0,1.0
MR202000001178,0.0,19.0,1.0,20.0
MR202000001179,0.0,18.0,1.0,19.0
MR202000001180,0.0,18.0,1.0,19.0
MR202000001181,0.0,22.0,1.0,23.0
MR202000001182,0.0,23.0,1.0,24.0
MR202000001183,0.0,22.0,1.0,23.0
MR202000001184,0.0,20.0,0.0,20.0
MR202000001185,0.0,19.0,0.0,19.0
MR202000001186,0.0,19.0,0.0,19.0
MR202000001187,0.0,18.0,0.0,18.0
MR202000001188,0.0,15.0,1.0,16.0
MR202000001189,0.0,4.0,0.0,4.0
MR202000001190,0.0,18.0,0.0,18.0
MR202000001191,0.0,16.0,0.0,16.0
MR202000001192,0.0,11.0,0.0,11.0
MR202000001193,0.0,16.0,0.0,16.0
MR202000001194,0.0,6.0,0.0,6.0
MR202000001195,0.0,10.0,0.0,10.0
MR202000001196,0.0,13.0,0.0,13.0
MR202000001197,0.0,14.0,0.0,14.0
MR202000001198,0.0,15.0,0.0,15.0
MR202000001199,0.0,12.0,0.0,12.0
MR202000001200,0.0,14.0,0.0,14.0
MR202000001201,0.0,10.0,0.0,10.0
MR202000001202,0.0,10.0,0.0,10.0
MR202000001203,0.0,10.0,0.0,10.0
MR202000001204,0.0,12.0,0.0,12.0
MR202000001205,0.0,1.0,0.0,1.0
MR202000001206,0.0,1.0,0.0,1.0
MR202000001207,0.0,1.0,0.0,1.0
MR202000001208,0.0,1.0,0.0,1.0
MR202000001209,0.0,1.0,0.0,1.0
MR202000001210,0.0,1.0,0.0,1.0
